my_test9_test3_in_test7	P_5317	58.667	75	27	2	44	114	414	488	8.05e-21	87.8
my_test9_test3_in_test7	P_2283	57.333	75	28	2	44	114	413	487	9.22e-21	87.4
my_test9_test3_in_test7	P_6827	54.667	75	30	2	44	114	413	487	1.00e-20	87.4
my_test9_test3_in_test7	P_7858	64.179	67	21	1	49	112	16	82	1.15e-20	80.5
my_test9_test3_in_test7	P_3213	55.932	59	26	0	56	114	4	62	1.19e-20	79.7
my_test9_test3_in_test7	P_1952	56.897	58	25	0	55	112	4	61	1.55e-20	79.7
my_test9_test3_in_test7	P_3760	56.897	58	25	0	55	112	4	61	1.61e-20	79.3
my_test9_test3_in_test7	P_6628	72.340	47	13	0	68	114	1	47	2.86e-20	78.6
my_test9_test3_in_test7	P_7496	51.667	60	29	0	55	114	50	109	5.21e-20	80.1
my_test9_test3_in_test7	P_3083	54.237	59	27	0	56	114	417	475	6.63e-20	85.1
my_test9_test3_in_test7	P_1400	53.333	75	31	2	44	114	410	484	1.33e-19	84.3
my_test9_test3_in_test7	P_510	53.333	75	31	2	44	114	410	484	1.41e-19	84.0
my_test9_test3_in_test7	P_3473	53.333	75	31	2	44	114	410	484	1.43e-19	84.0
my_test9_test3_in_test7	P_4184	53.333	75	31	2	44	114	410	484	1.62e-19	84.0
my_test9_test3_in_test7	P_1944	53.333	75	31	2	44	114	411	485	1.62e-19	84.0
my_test9_test3_in_test7	P_1050	53.333	75	31	2	44	114	411	485	1.67e-19	84.0
my_test9_test3_in_test7	P_1535	58.621	58	24	0	55	112	7	64	1.90e-19	76.6
my_test9_test3_in_test7	P_4337	56.000	75	29	2	44	114	411	485	2.12e-19	83.6
my_test9_test3_in_test7	P_2980	57.746	71	26	2	44	110	417	487	2.36e-19	83.6
my_test9_test3_in_test7	P_6506	38.411	151	65	6	44	173	11	154	2.44e-19	80.1
my_test9_test3_in_test7	P_7402	54.667	75	30	2	44	114	219	293	2.62e-19	82.8
my_test9_test3_in_test7	P_4112	53.333	75	31	2	44	114	372	446	2.77e-19	83.2
my_test9_test3_in_test7	P_7461	50.000	60	30	0	55	114	50	109	2.91e-19	78.2
my_test9_test3_in_test7	P_5635	54.667	75	30	2	44	114	416	490	3.06e-19	83.2
my_test9_test3_in_test7	P_4217	49.153	59	30	0	55	113	50	108	4.10e-19	77.8
my_test9_test3_in_test7	P_2483	36.735	147	73	5	44	173	13	156	5.65e-19	79.3
my_test9_test3_in_test7	P_7779	57.333	75	28	2	44	114	136	210	8.07e-19	80.9
my_test9_test3_in_test7	P_1282	52.000	75	32	2	44	114	411	485	8.78e-19	81.6
my_test9_test3_in_test7	P_1393	54.667	75	30	2	44	114	417	491	1.00e-18	81.6
my_test9_test3_in_test7	P_5672	52.055	73	31	2	44	112	17	89	1.32e-18	75.5
my_test9_test3_in_test7	P_3823	50.667	75	33	2	44	114	418	492	1.39e-18	81.3
my_test9_test3_in_test7	P_3163	54.286	70	28	2	49	114	411	480	2.49e-18	80.5
my_test9_test3_in_test7	P_7004	48.333	60	31	0	55	114	4	63	3.26e-18	73.6
my_test9_test3_in_test7	P_6954	53.333	75	31	2	44	114	409	483	4.40e-18	79.7
my_test9_test3_in_test7	P_4774	53.333	75	31	2	44	114	13	87	4.51e-18	77.0
my_test9_test3_in_test7	P_5054	53.333	75	31	2	44	114	418	492	5.30e-18	79.7
my_test9_test3_in_test7	P_121	45.000	60	33	0	55	114	50	109	5.85e-18	74.3
my_test9_test3_in_test7	P_1418	54.386	57	26	0	56	112	3	59	7.08e-18	72.8
my_test9_test3_in_test7	P_2677	54.386	57	26	0	56	112	4	60	9.85e-18	72.4
my_test9_test3_in_test7	P_7824	52.000	75	30	3	44	114	418	490	1.12e-17	78.6
my_test9_test3_in_test7	P_5808	54.386	57	26	0	56	112	4	60	1.30e-17	72.0
my_test9_test3_in_test7	P_2843	51.667	60	29	0	55	114	3	62	1.31e-17	72.0
my_test9_test3_in_test7	P_269	52.542	59	28	0	56	114	4	62	2.24e-17	71.6
my_test9_test3_in_test7	P_1261	52.000	75	32	2	44	114	28	102	2.53e-17	74.7
my_test9_test3_in_test7	P_2940	50.877	57	28	0	56	112	51	107	2.60e-17	72.8
my_test9_test3_in_test7	P_420	53.333	75	31	2	44	114	418	492	2.71e-17	77.4
my_test9_test3_in_test7	P_6302	54.286	70	28	2	49	114	415	484	3.71e-17	77.0
my_test9_test3_in_test7	P_848	45.763	59	32	0	55	113	50	108	5.79e-17	72.0
my_test9_test3_in_test7	P_4832	53.333	75	31	2	44	114	223	297	6.48e-17	76.3
my_test9_test3_in_test7	P_7070	51.429	70	30	2	49	114	411	480	8.60e-17	76.3
my_test9_test3_in_test7	P_4475	50.877	57	28	0	56	112	4	60	1.07e-16	69.7
my_test9_test3_in_test7	P_7866	51.613	62	29	1	53	114	260	320	1.73e-16	74.3
my_test9_test3_in_test7	P_5056	59.574	47	19	0	68	114	1	47	2.44e-16	68.2
my_test9_test3_in_test7	P_4816	52.000	75	32	2	44	114	17	91	4.26e-16	72.0
my_test9_test3_in_test7	P_2562	49.333	75	34	2	44	114	405	479	5.32e-16	73.9
my_test9_test3_in_test7	P_2938	63.636	44	16	0	71	114	1	44	1.01e-15	66.6
my_test9_test3_in_test7	P_63	49.123	57	29	0	56	112	4	60	1.47e-15	66.6
my_test9_test3_in_test7	P_7371	47.458	59	31	0	56	114	4	62	1.91e-15	66.6
my_test9_test3_in_test7	P_5150	61.364	44	17	0	71	114	1	44	2.51e-15	65.5
my_test9_test3_in_test7	P_806	46.575	73	35	2	44	112	415	487	3.66e-15	71.2
my_test9_test3_in_test7	P_1063	53.333	60	27	1	56	114	1	60	4.14e-15	68.6
my_test9_test3_in_test7	P_3636	53.333	60	27	1	56	114	1	60	5.13e-15	68.2
my_test9_test3_in_test7	P_6743	45.614	57	31	0	56	112	4	60	6.37e-15	65.1
my_test9_test3_in_test7	P_4796	62.791	43	16	0	72	114	2	44	6.78e-15	64.7
my_test9_test3_in_test7	P_2076	58.140	43	18	0	72	114	2	44	7.37e-15	64.3
my_test9_test3_in_test7	P_7725	48.000	75	35	2	44	114	417	491	8.19e-15	70.5
my_test9_test3_in_test7	P_3860	50.667	75	33	2	44	114	13	87	1.09e-14	65.5
my_test9_test3_in_test7	P_4154	60.465	43	17	0	72	114	2	44	1.86e-13	60.8
my_test9_test3_in_test7	P_2189	58.140	43	18	0	72	114	2	44	2.26e-13	60.5
my_test9_test3_in_test7	P_2342	56.250	48	21	0	67	114	2	49	2.34e-13	60.5
my_test9_test3_in_test7	P_8067	55.319	47	21	0	68	114	1	47	1.07e-12	58.9
my_test9_test3_in_test7	P_326	39.241	79	36	4	44	110	466	544	1.65e-08	52.0
my_test9_test3_in_test7	P_8001	42.466	73	21	3	44	112	225	280	2.82e-07	48.1
my_test9_test3_in_test7	P_5228	41.096	73	22	4	44	112	417	472	7.06e-07	47.4
my_test9_test3_in_test7	P_2282	41.096	73	22	4	44	112	417	472	7.68e-07	47.0
